goods_id,page_num,rank_in_page,price,yellow_count,level,star_voice,float_gold_wave,weapon_wave,standard_wave,five_role_num,five_weapon_num,update_time,status_closed,detail_url,title
201612613540402,2,20,400.0,27,71,328,0,0,0,9,6,2026-06-05 11:15:17,1,https://search.7881.com/201612613540402.html,"【等级:71 黄数:27 五星角色:9个  0命维里奈,0命卡卡罗,0命安可,1命鉴心,0命琳奈,0命莫宁,满命爱弥斯,0命绯雪,0命达妮娅 五星武器:6个  精1浩境粼光,精1停驻之烟,精1千古洑流,精5血誓盟约,精1灼霜,精1赝作的矮星 男主or女主:男主】"
201612613538863,2,21,10000.0,50,80,91,0,0,0,22,12,2026-06-05 11:01:55,1,https://search.7881.com/201612613538863.html,"【等级:80 黄数:50 五星角色:22个  0命吟霖,3命维里奈,2命卡卡罗,3命安可,0命鉴心,4命凌阳,0命长离,0命折枝,0命相里要,0命守岸人,0命椿,0命布兰特,0命露帕,0命尤诺,0命嘉贝莉娜,0命仇远,0命千咲,0命琳奈,1命莫宁,0命爱弥斯,0命绯雪,0命达妮娅 五星武器:12个  精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精2千古洑流,精1赫奕流明,精1诸方玄枢,精1裁春,精1血誓盟约,精1焰痕,精1万物持存的注释,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612613537913,2,22,150.0,34,77,102,0,0,0,18,12,2026-06-05 10:50:06,1,https://search.7881.com/201612613537913.html,"【等级:77 黄数:34 五星角色:18个  1命维里奈,0命卡卡罗,2命安可,0命鉴心,1命凌阳,0命今汐,0命长离,0命折枝,0命相里要,0命守岸人,0命珂莱塔,0命菲比,0命卡提希娅,0命弗洛洛,0命仇远,0命千咲,0命爱弥斯,0命绯雪 五星武器:12个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1星序协响,精1裁春,精1血誓盟约,精1幽冥的忘忧章,精1裁竹,精1永远的启明星 男主or女主:女主】"
201612613535622,2,23,1000.0,68,80,16521,10,17,41,24,16,2026-06-05 10:28:36,1,https://search.7881.com/201612613535622.html,"【等级:80 黄数:68 五星角色:24个  0命吟霖,3命维里奈,2命卡卡罗,2命安可,3命鉴心,0命凌阳,0命今汐,0命长离,0命折枝,0命相里要,0命守岸人,2命椿,0命珂莱塔,0命菲比,0命坎特蕾拉,0命夏空,3命卡提希娅,2命弗洛洛,0命尤诺,0命嘉贝莉娜,0命千咲,0命琳奈,1命爱弥斯,0命绯雪 五星武器:16个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精4千古洑流,精1时和岁稔,精1裁春,精1死与舞,精1和光回唱,精5血誓盟约,精1不屈命定之冠,精1幽冥的忘忧章,精1万物持存的注释,精1脉冲协臂,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612613534310,2,24,70.0,10,47,72,2,0,7,4,2,2026-06-05 10:17:24,1,https://search.7881.com/201612613534310.html,"【等级:47 黄数:10 五星角色:4个  0命维里奈,0命鉴心,0命凌阳,4命达妮娅 五星武器:2个  精1血誓盟约,精1赝作的矮星 男主or女主:男主】"
201612613534237,2,25,50.0,11,16,61,0,1,0,9,0,2026-06-05 10:16:30,1,https://search.7881.com/201612613534237.html,"【等级:16 黄数:11 五星角色:9个  0命吟霖,1命维里奈,0命卡卡罗,1命安可,0命鉴心,0命凌阳,0命尤诺,0命琳奈,0命莫宁 男主or女主:男主】"
201612613528347,2,26,325.0,12,48,0,0,0,0,0,0,,1,https://search.7881.com/201612613528347.html,"【等级:48 黄数:12 五星角色:3个  满命夏空,0命安可,1命维里奈 五星武器:2个  精1掣傀之手,精1血誓盟约 男主or女主:男主】"
201612613526024,2,27,1699.0,77,80,1053,0,0,1,29,20,2026-06-05 08:46:05,1,https://search.7881.com/201612613526024.html,"【等级:80 黄数:77 五星角色:29个  5命维里奈,1命卡卡罗,2命安可,3命鉴心,0命凌阳,1命今汐,0命长离,0命折枝,0命相里要,1命守岸人,0命椿,2命珂莱塔,0命菲比,0命坎特蕾拉,0命赞妮,0命夏空,1命卡提希娅,0命露帕,0命弗洛洛,0命奥古斯塔,0命尤诺,0命嘉贝莉娜,0命千咲,0命琳奈,0命莫宁,3命爱弥斯,0命西格莉卡,0命绯雪,0命达妮娅 五星武器:20个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1星序协响,精1裁春,精1海的呢喃,精5血誓盟约,精1焰光裁定,精1不屈命定之冠,精1幽冥的忘忧章,精1昙切,精1源能机锋,精1脉冲协臂,精1玻色星仪,精1永远的启明星,精1灼霜,精1赝作的矮星 男主or女主:男主】"
201612613520446,2,28,399.0,55,80,60,0,0,0,19,16,2026-06-05 06:07:44,1,https://search.7881.com/201612613520446.html,"【等级:80 黄数:55 五星角色:19个  4命维里奈,3命卡卡罗,0命安可,1命鉴心,3命凌阳,1命今汐,0命守岸人,1命菲比,0命坎特蕾拉,0命赞妮,0命卡提希娅,0命弗洛洛,0命奥古斯塔,0命尤诺,0命仇远,0命千咲,0命琳奈,0命莫宁,0命绯雪 五星武器:16个  精1千古洑流,精2时和岁稔,精1星序协响,精1和光回唱,精1海的呢喃,精5血誓盟约,精1不屈命定之冠,精1幽冥的忘忧章,精1驭冕铸雷之权,精1万物持存的注释,精1裁竹,精1源能机锋,精2镭射切变,精1相位涟漪,精1玻色星仪,精1灼霜 男主or女主:男主】"
201612613486991,2,29,180.0,31,80,1611,10,11,4,12,10,2026-06-05 05:59:35,1,https://search.7881.com/201612613486991.html,"【等级:80 黄数:31 五星角色:12个  1命吟霖,2命维里奈,0命卡卡罗,0命安可,1命鉴心,2命今汐,0命赞妮,0命卡提希娅,0命仇远,0命千咲,0命琳奈,0命绯雪 五星武器:10个  精1擎渊怒涛,精1漪澜浮录,精1千古洑流,精1时和岁稔,精3血誓盟约,精1焰光裁定,精1不屈命定之冠,精1裁竹,精1镭射切变,精1灼霜 男主or女主:男主】"
201612613517408,2,30,450.0,54,80,7573,15,18,0,16,14,2026-06-05 04:35:44,1,https://search.7881.com/201612613517408.html,"【等级:80 黄数:54 五星角色:16个  2命维里奈,1命卡卡罗,3命鉴心,1命凌阳,0命今汐,0命折枝,0命守岸人,0命椿,2命珂莱塔,0命菲比,0命布兰特,2命赞妮,0命露帕,0命千咲,1命莫宁,3命爱弥斯 五星武器:14个  精1浩境粼光,精1漪澜浮录,精5千古洑流,精1时和岁稔,精1裁春,精1死与舞,精1和光回唱,精1不灭航路,精5血誓盟约,精1焰光裁定,精1焰痕,精1昙切,精1玻色星仪,精1永远的启明星 男主or女主:女主】"
201612613514685,3,1,106.0,23,65,0,0,0,0,0,0,,1,https://search.7881.com/201612613514685.html,"【等级:65 黄数:23 五星角色:11个  精1不屈命定之冠,2命赞妮,2命鉴心,0命嘉贝莉娜,0命卡卡罗,不屈命定之冠,2命安可,0命长离,0命凌阳,0命维里奈,1命卡提希娅 五星武器:5个  精1不屈命定之冠,精1光影双生,精2血誓盟约,精2千古洑流,精1焰光裁定 男主or女主:男主】"
201612613512640,3,2,257.0,24,60,0,0,0,0,0,0,,1,https://search.7881.com/201612613512640.html,"【等级:60 黄数:24 五星角色:11个  0命鉴心,0命长离,1命卡卡罗,2命安可,0命维里奈,0命凌阳,0命吟霖,满命今汐,0命相里要,0命守岸人,0命珂莱塔 五星武器:4个  精1千古洑流,精1漪澜浮录,精1时和岁稔,精1死与舞 男主or女主:男主】"
201612613414763,3,3,200.0,16,52,2973,0,0,4,6,5,2026-06-05 00:43:18,1,https://search.7881.com/201612613414763.html,"【等级:52 黄数:16 五星角色:6个  2命维里奈,1命鉴心,0命折枝,0命千咲,0命莫宁,2命绯雪 五星武器:5个  精1琼枝冰绡,精1血誓盟约,精1昙切,精1宙算仪轨,精1灼霜 男主or女主:男主】"
201612612505755,3,4,201.0,15,57,446,0,0,13,6,4,2026-06-04 23:57:54,1,https://search.7881.com/201612612505755.html,"【等级:57 黄数:15 五星角色:6个  0命维里奈,1命卡卡罗,1命安可,0命守岸人,2命卡提希娅,0命弗洛洛 五星武器:4个  精1漪澜浮录,精1千古洑流,精1血誓盟约,精1不屈命定之冠 男主or女主:男主】"
201612613495822,3,5,1420.0,65,80,2184,0,0,2,17,14,2026-06-04 23:07:19,1,https://search.7881.com/201612613495822.html,"【等级:80 黄数:65 五星角色:17个  1命维里奈,2命卡卡罗,0命安可,5命鉴心,3命凌阳,0命今汐,0命长离,0命相里要,0命守岸人,0命椿,1命布兰特,0命夏空,满命卡提希娅,0命露帕,0命千咲,0命莫宁,满命绯雪 五星武器:15个  精1苍鳞千嶂,精1停驻之烟,精1千古洑流,精4千古洑流,精1时和岁稔,精1诸方玄枢,精1星序协响,精1裁春,精1不灭航路,精5血誓盟约,精1林间的咏叹调,精1不屈命定之冠,精1焰痕,精1昙切,精1灼霜 男主or女主:女主】"
201612613490762,3,6,1200.0,72,80,1296,0,10,21,23,21,2026-06-04 22:19:56,1,https://search.7881.com/201612613490762.html,"【等级:80 黄数:72 五星角色:23个  0命维里奈,1命卡卡罗,3命安可,5命鉴心,3命凌阳,0命今汐,0命长离,0命折枝,0命相里要,0命守岸人,0命椿,0命珂莱塔,0命洛可可,0命菲比,1命坎特蕾拉,0命赞妮,0命夏空,2命卡提希娅,4命弗洛洛,0命千咲,0命琳奈,0命莫宁,0命爱弥斯 五星武器:22个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精2停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精2赫奕流明,精1星序协响,精1裁春,精1死与舞,精1和光回唱,精1海的呢喃,精5血誓盟约,精1焰光裁定,精1不屈命定之冠,精1幽冥的忘忧章,精1昙切,精1镭射切变,精1相位涟漪,精1宙算仪轨,精1永远的启明星 男主or女主:女主】"
201612613490540,3,7,400.0,54,80,400,0,0,0,0,0,,1,https://search.7881.com/201612613490540.html,"【等级:80 黄数:54 五星角色:24个  0命夏空,0命赞妮,1命卡提希娅,1命爱弥斯,0命弗洛洛,0命千咲,0命珂莱塔,0命守岸人,3命安可,3命凌阳,0命忌炎,0命奥古斯塔,0命今汐,0命露帕,0命卡卡罗,0命坎特蕾拉,0命嘉贝莉娜,0命琳奈,0命吟霖,4命鉴心,0命尤诺,2命维里奈,0命绯雪,0命达妮娅 五星武器:12个  精1浩境粼光,精1千古洑流,精1漪澜浮录,精1驭冕铸雷之权,精1幽冥的忘忧章,精1停驻之烟,精1死与舞,精1永远的启明星,精5血誓盟约,精1擎渊怒涛,精1不屈命定之冠,精1灼霜 男主or女主:男主】"
201612613489453,3,8,999.0,78,80,154,0,0,2,31,23,2026-06-04 22:08:58,1,https://search.7881.com/201612613489453.html,"【等级:80 黄数:78 五星角色:31个  0命吟霖,5命维里奈,3命卡卡罗,4命安可,0命鉴心,1命今汐,0命长离,0命折枝,0命相里要,0命守岸人,0命椿,0命珂莱塔,0命洛可可,3命菲比,0命布兰特,0命坎特蕾拉,0命赞妮,0命夏空,0命卡提希娅,0命露帕,0命弗洛洛,0命奥古斯塔,0命尤诺,0命仇远,0命千咲,0命琳奈,0命莫宁,0命爱弥斯,0命陆·赫斯,0命西格莉卡,0命绯雪 五星武器:23个  精1浩境粼光,精1停驻之烟,精1漪澜浮录,精1千古洑流,精2时和岁稔,精1赫奕流明,精1诸方玄枢,精1裁春,精1死与舞,精1和光回唱,精1不灭航路,精1海的呢喃,精5血誓盟约,精1焰光裁定,精1不屈命定之冠,精1焰痕,精1驭冕铸雷之权,精1昙切,精1相位涟漪,精1脉冲协臂,精1永远的启明星,精1昭日译注,精1灼霜 男主or女主:男主】"
201612613481450,3,9,1100.0,52,80,514,0,0,0,11,9,2026-06-04 20:54:22,1,https://search.7881.com/201612613481450.html,"【等级:80 黄数:52 五星角色:11个  5命维里奈,2命卡卡罗,2命鉴心,1命凌阳,0命夏空,满命卡提希娅,0命露帕,0命奥古斯塔,1命尤诺,满命千咲,0命爱弥斯 五星武器:9个  精1千古洑流,精5血誓盟约,精5不屈命定之冠,精1焰痕,精1驭冕铸雷之权,精1万物持存的注释,精1昙切,精1相位涟漪,精1永远的启明星 男主or女主:女主】"
201612613471899,3,10,589.0,44,80,111,0,10,1,18,12,2026-06-04 19:42:00,1,https://search.7881.com/201612613471899.html,"【等级:80 黄数:44 五星角色:18个  0命吟霖,1命维里奈,2命卡卡罗,0命安可,2命鉴心,4命凌阳,0命今汐,0命长离,0命相里要,0命守岸人,0命椿,0命坎特蕾拉,3命卡提希娅,0命弗洛洛,0命仇远,0命千咲,0命爱弥斯,0命绯雪 五星武器:12个  精1浩境粼光,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1裁春,精3血誓盟约,精1不屈命定之冠,精1幽冥的忘忧章,精1脉冲协臂,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612611475001,3,11,520.0,34,74,533,3,0,0,9,8,2026-06-04 19:10:52,1,https://search.7881.com/201612611475001.html,"【等级:74 黄数:34 五星角色:9个  2命维里奈,2命卡卡罗,0命鉴心,1命凌阳,1命守岸人,0命仇远,满命爱弥斯,1命西格莉卡,0命绯雪 五星武器:8个  精1停驻之烟,精1千古洑流,精5血誓盟约,精1相位涟漪,精1脉冲协臂,精1永远的启明星,精1昭日译注,精1灼霜 男主or女主:男主】"
201612613457462,3,12,780.0,48,80,26785,34,0,0,25,11,2026-06-04 17:42:39,1,https://search.7881.com/201612613457462.html,"【等级:80 黄数:48 五星角色:25个  0命吟霖,0命忌炎,0命维里奈,0命卡卡罗,1命安可,1命鉴心,4命凌阳,0命今汐,0命长离,0命折枝,0命相里要,0命守岸人,0命椿,0命珂莱塔,0命洛可可,0命菲比,0命坎特蕾拉,0命赞妮,0命夏空,0命卡提希娅,0命露帕,0命弗洛洛,0命琳奈,0命莫宁,0命爱弥斯 五星武器:11个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1死与舞,精5血誓盟约,精1不屈命定之冠,精1相位涟漪,精1永远的启明星 男主or女主:男主】"
201612613456048,3,13,1100.0,64,80,16365,0,0,4,22,17,2026-06-04 17:30:35,1,https://search.7881.com/201612613456048.html,"【等级:80 黄数:64 五星角色:22个  0命吟霖,2命维里奈,0命卡卡罗,4命安可,4命鉴心,4命凌阳,0命今汐,0命长离,0命相里要,0命守岸人,0命椿,0命珂莱塔,0命洛可可,0命夏空,满命卡提希娅,0命奥古斯塔,0命尤诺,0命千咲,0命琳奈,0命莫宁,0命爱弥斯,0命达妮娅 五星武器:17个  精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精2千古洑流,精1时和岁稔,精1赫奕流明,精1裁春,精4血誓盟约,精1不屈命定之冠,精1驭冕铸雷之权,精1万物持存的注释,精1镭射切变,精1相位涟漪,精1玻色星仪,精1宙算仪轨,精1永远的启明星 男主or女主:男主】"
201612613453336,3,14,298.0,32,68,393,0,0,0,15,10,2026-06-04 17:04:59,1,https://search.7881.com/201612613453336.html,"【等级:68 黄数:32 五星角色:15个  0命忌炎,2命维里奈,2命卡卡罗,1命安可,0命鉴心,0命长离,0命折枝,1命相里要,0命守岸人,0命菲比,0命赞妮,0命奥古斯塔,0命尤诺,0命爱弥斯,0命绯雪 五星武器:10个  精1浩境粼光,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1诸方玄枢,精1血誓盟约,精1焰光裁定,精1驭冕铸雷之权,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612613450065,3,15,300.0,25,72,90,10,0,23,11,8,2026-06-04 16:33:30,1,https://search.7881.com/201612613450065.html,"【等级:72 黄数:25 五星角色:11个  1命维里奈,0命卡卡罗,0命安可,1命鉴心,1命凌阳,0命长离,0命守岸人,0命菲比,0命赞妮,1命卡提希娅,0命绯雪 五星武器:9个  精1漪澜浮录,精1千古洑流,精2千古洑流,精1赫奕流明,精1和光回唱,精1血誓盟约,精1焰光裁定,精1不屈命定之冠,精1灼霜 男主or女主:女主】"
201612613442607,3,16,350.0,24,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613442607.html,"【等级:80 黄数:24 五星角色:8个  满命弗洛洛,3命维里奈,2命爱弥斯,2命鉴心,0命达妮娅,0命琳奈,0命卡卡罗,0命凌阳 五星武器:3个  精1幽冥的忘忧章,精1千古洑流,精1血誓盟约 男主or女主:女主】"
201612613436951,3,17,1300.0,49,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613436951.html,"【等级:80 黄数:49 五星角色:12个  满命千咲,满命卡提希娅,5命维里奈,3命琳奈,2命爱弥斯,1命卡卡罗,1命安可,1命凌阳,1命鉴心,0命绯雪,0命守岸人,0命夏空 五星武器:6个  精5血誓盟约,精2千古洑流,精1漪澜浮录,精1林间的咏叹调,精1浩境不屈命定之冠,精1停驻之烟 男主or女主:女主】"
201612613435234,3,18,1250.0,66,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613435234.html,"【等级:80 黄数:66 五星角色:24个  4命维里奈,4命安可,3命奥古斯塔,3命卡提希娅,2命椿,2命卡卡罗,1命绯雪,1命守岸人,1命凌阳,0命爱弥斯,0命达妮娅,0命千咲,0命莫宁,0命琳奈,0命尤诺,0命露帕,0命夏空,0命赞妮,0命布兰特,0命菲比,0命珂莱塔,0命折枝,0命今汐,0命鉴心 五星武器:16个  精5血誓盟约,精2星序协响,精1和光回唱,精1漪澜浮录,精1焰光裁定,精1林间的咏叹调,精1死与舞,精1停驻之烟,精1浩境不屈命定之冠,精1不灭航路,精1裁春,精1千古洑流,精1驭冕铸雷之权,精1焰痕,精1时和岁稔,精1浩境粼光 男主or女主:男主】"
201612613435083,3,19,500.0,38,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613435083.html,"【等级:80 黄数:38 五星角色:15个  满命嘉贝莉娜,3命鉴心,2命维里奈,1命绯雪,1命卡卡罗,0命守岸人,0命莫宁,0命千咲,0命仇远,0命弗洛洛,0命卡提希娅,0命夏空,0命椿,0命凌阳,0命安可 五星武器:6个  精5血誓盟约,精1幽冥的忘忧章,精1停驻之烟,精1浩境不屈命定之冠,精1裁春,精1千古洑流 男主or女主:男主】"
201612613434587,3,20,3100.0,90,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613434587.html,"【等级:80 黄数:90 五星角色:24个  满命爱弥斯,满命达妮娅,满命珂莱塔,满命长离,满命卡卡罗,满命鉴心,5命凌阳,4命安可,3命维里奈,1命相里要,1命今汐,0命千咲,0命陆·赫斯,0命嘉贝莉娜,0命露帕,0命卡提希娅,0命夏空,0命赞妮,0命坎特蕾拉,0命菲比,0命椿,0命守岸人,0命折枝,0命吟霖 五星武器:9个  精5血誓盟约,精4千古洑流,精1星序协响,精1掣傀之手,精1诸方玄枢,精1死与舞,精1浩境不屈命定之冠,精1赫奕流明,精1时和岁稔 男主or女主:男主】"
201612613433630,3,21,499.0,26,80,17019,15,0,7,14,8,2026-06-04 14:08:04,1,https://search.7881.com/201612613433630.html,"【等级:80 黄数:26 五星角色:14个  0命维里奈,1命卡卡罗,1命安可,1命鉴心,0命菲比,0命卡提希娅,0命弗洛洛,0命尤诺,0命千咲,0命琳奈,0命莫宁,0命爱弥斯,0命绯雪,0命达妮娅 五星武器:8个  精1擎渊怒涛,精1千古洑流,精1和光回唱,精2血誓盟约,精1不屈命定之冠,精1昙切,精1相位涟漪,精1脉冲协臂 男主or女主:男主】"
201612613432318,3,22,211.0,27,64,361,2,0,9,9,6,2026-06-04 13:54:33,1,https://search.7881.com/201612613432318.html,"【等级:64 黄数:27 五星角色:9个  0命维里奈,1命卡卡罗,0命安可,2命鉴心,0命千咲,0命琳奈,1命莫宁,2命爱弥斯,0命绯雪 五星武器:6个  精1擎渊怒涛,精5血誓盟约,精2相位涟漪,精1玻色星仪,精1永远的启明星,精1灼霜 男主or女主:女主】"
201612613427049,3,23,450.0,37,80,1244,0,0,5,13,10,2026-06-04 13:13:31,1,https://search.7881.com/201612613427049.html,"【等级:80 黄数:37 五星角色:13个  3命维里奈,2命卡卡罗,1命安可,2命鉴心,1命凌阳,0命今汐,0命守岸人,0命椿,0命珂莱塔,0命洛可可,0命菲比,0命卡提希娅,3命绯雪 五星武器:10个  精1擎渊怒涛,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1星序协响,精1死与舞,精1和光回唱,精3血誓盟约,精1不屈命定之冠,精1灼霜 男主or女主:女主】"
201612613418133,3,24,700.0,55,80,2530,0,0,9,17,15,2026-06-04 11:41:59,1,https://search.7881.com/201612613418133.html,"【等级:80 黄数:55 五星角色:17个  0命吟霖,3命维里奈,2命卡卡罗,0命安可,1命鉴心,4命凌阳,1命今汐,0命折枝,0命守岸人,0命珂莱塔,0命菲比,1命赞妮,0命卡提希娅,0命尤诺,满命爱弥斯,0命绯雪,0命达妮娅 五星武器:15个  精1苍鳞千嶂,精1浩境粼光,精1擎渊怒涛,精1停驻之烟,精1漪澜浮录,精1千古洑流,精1时和岁稔,精1琼枝冰绡,精1和光回唱,精5血誓盟约,精1焰光裁定,精1万物持存的注释,精1镭射切变,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612613408725,3,25,350.0,35,77,34,0,0,1,15,9,2026-06-04 09:59:14,1,https://search.7881.com/201612613408725.html,"【等级:77 黄数:35 五星角色:15个  0命维里奈,0命卡卡罗,0命安可,0命鉴心,1命凌阳,0命守岸人,0命菲比,0命赞妮,0命夏空,0命卡提希娅,0命露帕,0命弗洛洛,0命嘉贝莉娜,0命爱弥斯,3命绯雪 五星武器:9个  精1漪澜浮录,精2千古洑流,精5血誓盟约,精1焰痕,精1幽冥的忘忧章,精1镭射切变,精1脉冲协臂,精1永远的启明星,精2灼霜 男主or女主:男主】"
201612613376030,3,26,250.0,35,76,451,0,0,0,15,8,2026-06-04 09:02:41,1,https://search.7881.com/201612613376030.html,"【等级:76 黄数:35 五星角色:15个  2命维里奈,0命卡卡罗,0命安可,0命鉴心,1命凌阳,0命菲比,1命赞妮,0命露帕,0命弗洛洛,0命奥古斯塔,0命尤诺,0命嘉贝莉娜,0命仇远,0命琳奈,1命绯雪 五星武器:8个  精1浩境粼光,精1漪澜浮录,精1千古洑流,精5血誓盟约,精2焰光裁定,精1相位涟漪,精1昭日译注,精1灼霜 男主or女主:男主】"
201612613394736,3,27,500.0,20,64,230,0,0,1,6,4,2026-06-04 04:31:18,1,https://search.7881.com/201612613394736.html,"【等级:64 黄数:20 五星角色:6个  2命维里奈,0命卡卡罗,1命安可,1命凌阳,0命弗洛洛,满命绯雪 五星武器:4个  精1千古洑流,精1血誓盟约,精1幽冥的忘忧章,精1灼霜 男主or女主:男主】"
201612613391646,3,28,300.0,32,70,2948,11,0,1,14,7,2026-06-04 03:08:16,1,https://search.7881.com/201612613391646.html,"【等级:70 黄数:32 五星角色:14个  0命吟霖,0命卡卡罗,2命安可,2命鉴心,2命凌阳,0命今汐,0命长离,0命相里要,0命守岸人,0命珂莱塔,0命坎特蕾拉,1命赞妮,0命弗洛洛,0命嘉贝莉娜 五星武器:7个  精1漪澜浮录,精1千古洑流,精1时和岁稔,精1死与舞,精2血誓盟约,精1焰光裁定,精1幽冥的忘忧章 男主or女主:男主】"
201612613389707,3,29,888.0,36,80,11966,5,2,53,12,10,2026-06-04 02:24:18,1,https://search.7881.com/201612613389707.html,"【等级:80 黄数:36 五星角色:12个  4命维里奈,0命卡卡罗,0命安可,0命鉴心,0命奥古斯塔,1命尤诺,0命嘉贝莉娜,0命仇远,0命琳奈,0命莫宁,0命爱弥斯,3命绯雪 五星武器:10个  精1停驻之烟,精1千古洑流,精5血誓盟约,精1驭冕铸雷之权,精1万物持存的注释,精1相位涟漪,精1脉冲协臂,精1宙算仪轨,精1永远的启明星,精1灼霜 男主or女主:男主】"
201612613373988,3,30,545.0,51,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613373988.html,"【等级:80 黄数:51 五星角色:16个  3命安可,3命凌阳,3命卡卡罗,2命爱弥斯,2命赞妮,2命维里奈,1命卡提希娅,1命椿,0命绯雪,0命琳奈,0命千咲,0命嘉贝莉娜,0命奥古斯塔,0命弗洛洛,0命菲比,0命洛可可 五星武器:14个  精5血誓盟约,精1千古洑流,精1幽冥的忘忧章,精1和光回唱,精1漪澜浮录,精1焰光裁定,精1悲喜剧,精1光影双生,精1停驻之烟,精1灼霜,精1永远的启明星,精1浩境不屈命定之冠,精1裁春,精1昙切 男主or女主:女主】"
201612613373878,4,1,545.0,52,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613373878.html,"【等级:80 黄数:52 五星角色:21个  3命卡卡罗,2命椿,2命维里奈,2命鉴心,1命琳奈,1命今汐,1命安可,0命弗洛洛,0命坎特蕾拉,0命绯雪,0命爱弥斯,0命千咲,0命尤诺,0命奥古斯塔,0命露帕,0命卡提希娅,0命守岸人,0命折枝,0命长离,0命达妮娅,0命凌阳 五星武器:16个  精4血誓盟约,精1幽冥的忘忧章,精1漪澜浮录,精1擎渊怒涛,精1相位涟漪,精1停驻之烟,精1灼霜,精1永远的启明星,精1浩境不屈命定之冠,精1裁春,精1赫奕流明,精1千古洑流,精1昙切,精1驭冕铸雷之权,精1时和岁稔,精1浩境粼光 男主or女主:女主】"
201612613373605,4,2,605.0,61,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613373605.html,"【等级:80 黄数:61 五星角色:20个  满命赞妮,4命卡卡罗,3命维里奈,2命菲比,2命安可,2命凌阳,1命绯雪,0命千咲,0命弗洛洛,0命露帕,0命卡提希娅,0命坎特蕾拉,0命洛可可,0命椿,0命守岸人,0命折枝,0命长离,0命今汐,0命相里要,0命鉴心 五星武器:19个  精3血誓盟约,精1和光回唱,精1玻色星仪,精1星序协响,精1漪澜浮录,精1焰光裁定,精1悲喜剧,精1擎渊怒涛,精1相位涟漪,精1停驻之烟,精1灼霜,精1浩境不屈命定之冠,精1裁春,精1赫奕流明,精1千古洑流,精1昙切,精1焰痕,精1时和岁稔,精1浩境粼光 男主or女主:女主】"
201612613372525,4,3,1074.0,77,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613372525.html,"【等级:80 黄数:77 五星角色:27个  5命安可,2命千咲,2命爱弥斯,2命椿,2命卡卡罗,2命鉴心,1命卡提希娅,1命今汐,1命凌阳,0命绯雪,0命琳奈,0命莫宁,0命尤诺,0命奥古斯塔,0命弗洛洛,0命夏空,0命赞妮,0命坎特蕾拉,0命菲比,0命珂莱塔,0命守岸人,0命相里要,0命折枝,0命长离,0命吟霖,0命忌炎,0命维里奈 五星武器:27个  精5血誓盟约,精2林间的咏叹调,精1幽冥的忘忧章,精1和光回唱,精1星序协响,精1琼枝冰绡,精1掣傀之手,精1万物持存的注释,精1焰光裁定,精1诸方玄枢,精1死与舞,精1停驻之烟,精1灼霜,精1永远的启明星,精1浩境不屈命定之冠,精1裁春,精1赫奕流明,精1千古洑流,精1宙算仪轨,精1昙切,精1驭冕铸雷之权,精1时和岁稔,精1苍鳞千嶂,精1漪澜浮录,精1浩境粼光,精1玻色星仪,精1擎渊怒涛 男主or女主:女主】"
201612613372407,4,4,1065.0,47,80,0,0,0,0,0,0,,1,https://search.7881.com/201612613372407.html,"【等级:80 黄数:47 五星角色:15个  满命爱弥斯,2命守岸人,2命赞妮,2命卡卡罗,1命绯雪,1命维里奈,1命安可,0命琳奈,0命尤诺,0命奥古斯塔,0命卡提希娅,0命夏空,0命菲比,0命椿,0命凌阳 五星武器:12个  精5血誓盟约,精2千古洑流,精1和光回唱,精1焰光裁定,精1相位涟漪,精1停驻之烟,精1灼霜,精1永远的启明星,精1裁春,精1驭冕铸雷之权,精1源能机锋,精1玻色星仪 男主or女主:男主】"
